date,time,lon,lat
2015-09-10,7:03:18,15.764712,-22.379587
2015-09-10,7:03:19,15.764713,-22.379585
2015-09-10,7:03:20,15.764715,-22.379587
2015-09-10,7:03:21,15.764717,-22.379587
2015-09-10,7:03:22,15.764715,-22.379588
2015-09-10,7:03:23,15.764715,-22.379588
2015-09-10,7:03:24,15.764715,-22.379588
2015-09-10,7:03:25,15.764715,-22.379588
2015-09-10,7:03:26,15.764715,-22.379588
2015-09-10,7:03:27,15.764715,-22.379588
2015-09-10,7:03:28,15.764715,-22.379588
2015-09-10,7:03:29,15.764715,-22.379588
2015-09-10,7:03:30,15.764715,-22.379588
2015-09-10,7:03:31,15.764715,-22.379588
2015-09-10,7:03:32,15.764715,-22.37959
2015-09-10,7:03:33,15.764713,-22.379587
2015-09-10,7:03:34,15.764715,-22.379587
2015-09-10,7:03:35,15.764713,-22.379587
2015-09-10,7:03:36,15.764713,-22.379587
2015-09-10,7:03:37,15.764712,-22.379587
2015-09-10,7:03:38,15.764712,-22.379588
2015-09-10,7:03:39,15.764712,-22.37959
2015-09-10,7:03:40,15.764712,-22.379593
2015-09-10,7:03:41,15.764712,-22.379595
2015-09-10,7:03:42,15.764713,-22.379595
2015-09-10,7:03:43,15.764713,-22.379595
2015-09-10,7:03:44,15.764712,-22.379597
2015-09-10,7:03:45,15.76471,-22.3796
2015-09-10,7:03:46,15.764707,-22.3796
2015-09-10,7:03:47,15.764703,-22.379603
2015-09-10,7:03:48,15.764702,-22.379605
2015-09-10,7:03:49,15.764702,-22.379603
2015-09-10,7:03:50,15.7647,-22.379603
2015-09-10,7:03:51,15.7647,-22.379603
2015-09-10,7:03:52,15.7647,-22.379603
2015-09-10,7:03:53,15.7647,-22.379602
2015-09-10,7:03:54,15.764698,-22.379598
2015-09-10,7:03:55,15.764698,-22.379597
2015-09-10,7:03:56,15.764698,-22.379595
2015-09-10,7:03:57,15.764698,-22.379593
2015-09-10,7:03:58,15.764698,-22.379593
2015-09-10,7:03:59,15.764698,-22.379593
2015-09-10,7:04:00,15.764698,-22.379593
2015-09-10,7:04:01,15.764698,-22.379593
2015-09-10,7:04:02,15.764698,-22.379593
2015-09-10,7:04:03,15.7647,-22.379595
2015-09-10,7:04:04,15.7647,-22.379595
2015-09-10,7:04:05,15.7647,-22.379595
2015-09-10,7:04:06,15.764698,-22.379595
2015-09-10,7:04:07,15.764697,-22.379593
2015-09-10,7:04:08,15.764695,-22.379592
2015-09-10,7:04:09,15.764693,-22.379593
2015-09-10,7:04:10,15.764695,-22.379592
