"","date","time","lon","lat"
"193","2015-09-10","07:03:12",15.764663,-22.37957
"194","2015-09-10","07:03:13",15.764663,-22.37957
"195","2015-09-10","07:03:14",15.764663,-22.37957
"196","2015-09-10","07:03:15",15.764667,-22.379568
"197","2015-09-10","07:03:16",15.764668,-22.379567
"198","2015-09-10","07:03:17",15.764668,-22.379565
"199","2015-09-10","07:03:18",15.76467,-22.379565
"200","2015-09-10","07:03:19",15.764672,-22.379565
"201","2015-09-10","07:03:20",15.764675,-22.379565
"202","2015-09-10","07:03:21",15.764678,-22.379563
"203","2015-09-10","07:03:22",15.764682,-22.379562
"204","2015-09-10","07:03:23",15.764683,-22.379562
"205","2015-09-10","07:03:24",15.764685,-22.37956
"206","2015-09-10","07:03:25",15.764688,-22.37956
"207","2015-09-10","07:03:26",15.764688,-22.37956
"208","2015-09-10","07:03:27",15.764687,-22.379562
"209","2015-09-10","07:03:28",15.764687,-22.379562
"210","2015-09-10","07:03:29",15.764685,-22.379562
"211","2015-09-10","07:03:30",15.764683,-22.379562
"212","2015-09-10","07:03:31",15.764682,-22.379558
"213","2015-09-10","07:03:32",15.76468,-22.379558
"214","2015-09-10","07:03:33",15.764675,-22.379562
"215","2015-09-10","07:03:34",15.764672,-22.379562
"216","2015-09-10","07:03:35",15.764672,-22.379558
"217","2015-09-10","07:03:36",15.764672,-22.37956
"218","2015-09-10","07:03:37",15.764672,-22.37956
"219","2015-09-10","07:03:38",15.764672,-22.37956
"220","2015-09-10","07:03:39",15.764672,-22.37956
"221","2015-09-10","07:03:40",15.764672,-22.37956
"222","2015-09-10","07:03:41",15.764672,-22.379562
"223","2015-09-10","07:03:42",15.764672,-22.379562
"224","2015-09-10","07:03:43",15.764673,-22.379562
"225","2015-09-10","07:03:44",15.764675,-22.379562
"226","2015-09-10","07:03:45",15.764677,-22.37956
"227","2015-09-10","07:03:46",15.764677,-22.379558
"228","2015-09-10","07:03:47",15.764675,-22.379558
"229","2015-09-10","07:03:48",15.764673,-22.379558
"230","2015-09-10","07:03:49",15.764672,-22.379558
"231","2015-09-10","07:03:50",15.764672,-22.37956
"232","2015-09-10","07:03:51",15.76467,-22.37956
"233","2015-09-10","07:03:52",15.76467,-22.37956
"234","2015-09-10","07:03:53",15.76467,-22.37956
"235","2015-09-10","07:03:54",15.76467,-22.37956
"236","2015-09-10","07:03:55",15.76467,-22.37956
"237","2015-09-10","07:03:56",15.76467,-22.37956
"238","2015-09-10","07:03:57",15.76467,-22.37956
"239","2015-09-10","07:03:58",15.76467,-22.37956
"240","2015-09-10","07:03:59",15.76467,-22.379562
"241","2015-09-10","07:04:00",15.764668,-22.379563
"242","2015-09-10","07:04:01",15.764668,-22.379563
"243","2015-09-10","07:04:02",15.764668,-22.379563
"244","2015-09-10","07:04:03",15.764668,-22.379563
"245","2015-09-10","07:04:04",15.764668,-22.379563
"246","2015-09-10","07:04:05",15.764668,-22.379563
"247","2015-09-10","07:04:06",15.764668,-22.379563
"248","2015-09-10","07:04:07",15.764668,-22.379563
"249","2015-09-10","07:04:08",15.764668,-22.379563
"250","2015-09-10","07:04:09",15.764668,-22.379563
"251","2015-09-10","07:04:10",15.764668,-22.379563
"252","2015-09-10","07:04:11",15.764668,-22.379563
"253","2015-09-10","07:04:12",15.764668,-22.379563
"254","2015-09-10","07:04:13",15.764668,-22.379563
"255","2015-09-10","07:04:14",15.764668,-22.379563
"256","2015-09-10","07:04:15",15.764667,-22.379562
"257","2015-09-10","07:04:16",15.764667,-22.379562
"258","2015-09-10","07:04:17",15.764667,-22.379562
"259","2015-09-10","07:04:18",15.764667,-22.379562
"260","2015-09-10","07:04:19",15.764667,-22.379562
"261","2015-09-10","07:04:20",15.764667,-22.379563
"262","2015-09-10","07:04:21",15.76467,-22.37956
"263","2015-09-10","07:04:22",15.76467,-22.37956
"264","2015-09-10","07:04:23",15.76467,-22.37956
"265","2015-09-10","07:04:24",15.764672,-22.379562
"266","2015-09-10","07:04:25",15.764672,-22.379565
"267","2015-09-10","07:04:26",15.76467,-22.379567
"268","2015-09-10","07:04:27",15.76467,-22.379568
"269","2015-09-10","07:04:28",15.76467,-22.379568
"270","2015-09-10","07:04:29",15.76467,-22.379568
"271","2015-09-10","07:04:30",15.76467,-22.379568
"272","2015-09-10","07:04:31",15.764668,-22.379567
"273","2015-09-10","07:04:32",15.764668,-22.379567
"274","2015-09-10","07:04:33",15.764668,-22.379568
"275","2015-09-10","07:04:34",15.764668,-22.379567
"276","2015-09-10","07:04:35",15.764668,-22.379567
"277","2015-09-10","07:04:36",15.764668,-22.379567
"278","2015-09-10","07:04:37",15.764665,-22.379565
"279","2015-09-10","07:04:38",15.764665,-22.379568
"280","2015-09-10","07:04:39",15.764665,-22.379572
"281","2015-09-10","07:04:40",15.764665,-22.379572
"282","2015-09-10","07:04:41",15.764665,-22.379572
"283","2015-09-10","07:04:42",15.764663,-22.379572
"284","2015-09-10","07:04:43",15.764663,-22.379572
"285","2015-09-10","07:04:44",15.764663,-22.37957
"286","2015-09-10","07:04:45",15.764663,-22.37957
"287","2015-09-10","07:04:46",15.764663,-22.379572
"288","2015-09-10","07:04:47",15.764662,-22.379573
"289","2015-09-10","07:04:48",15.764662,-22.379572
"290","2015-09-10","07:04:49",15.764662,-22.37957
"291","2015-09-10","07:04:50",15.764662,-22.37957
"292","2015-09-10","07:04:51",15.76466,-22.37957
"293","2015-09-10","07:04:52",15.764662,-22.37957
"294","2015-09-10","07:04:53",15.764662,-22.37957
"295","2015-09-10","07:04:54",15.764662,-22.37957
"296","2015-09-10","07:04:55",15.764662,-22.37957
"297","2015-09-10","07:04:56",15.764662,-22.37957
"298","2015-09-10","07:04:57",15.764662,-22.37957
"299","2015-09-10","07:04:58",15.764658,-22.379572
"300","2015-09-10","07:04:59",15.76466,-22.379572
"301","2015-09-10","07:05:00",15.76466,-22.379572
"302","2015-09-10","07:05:01",15.76466,-22.379572
"303","2015-09-10","07:05:02",15.76466,-22.379572
"304","2015-09-10","07:05:03",15.76466,-22.379572
"305","2015-09-10","07:05:04",15.76466,-22.379572
"306","2015-09-10","07:05:05",15.76466,-22.379572
"307","2015-09-10","07:05:06",15.76466,-22.379572
"308","2015-09-10","07:05:07",15.76466,-22.379572
"309","2015-09-10","07:05:08",15.76466,-22.379572
"310","2015-09-10","07:05:09",15.76466,-22.379572
"311","2015-09-10","07:05:10",15.76466,-22.379572
"312","2015-09-10","07:05:11",15.76466,-22.379572
"313","2015-09-10","07:05:12",15.76466,-22.379572
"314","2015-09-10","07:05:13",15.76466,-22.379572
"315","2015-09-10","07:05:14",15.76466,-22.379572
"316","2015-09-10","07:05:15",15.76466,-22.379572
"317","2015-09-10","07:05:16",15.76466,-22.379572
"318","2015-09-10","07:05:17",15.76466,-22.379572
"319","2015-09-10","07:05:18",15.76466,-22.379572
"320","2015-09-10","07:05:19",15.76466,-22.379572
"321","2015-09-10","07:05:20",15.76466,-22.379572
"322","2015-09-10","07:05:21",15.76466,-22.379572
"323","2015-09-10","07:05:22",15.76466,-22.379572
"324","2015-09-10","07:05:23",15.76466,-22.379572
"325","2015-09-10","07:05:24",15.76466,-22.379572
"326","2015-09-10","07:05:25",15.76466,-22.379572
"327","2015-09-10","07:05:26",15.76466,-22.379572
"328","2015-09-10","07:05:27",15.76466,-22.379572
"329","2015-09-10","07:05:28",15.76466,-22.379572
"330","2015-09-10","07:05:29",15.76466,-22.379572
"331","2015-09-10","07:05:30",15.76466,-22.379572
"332","2015-09-10","07:05:31",15.76466,-22.379572
"333","2015-09-10","07:05:32",15.76466,-22.379572
"334","2015-09-10","07:05:33",15.76466,-22.379572
"335","2015-09-10","07:05:34",15.76466,-22.379572
"336","2015-09-10","07:05:35",15.76466,-22.37957
"337","2015-09-10","07:05:36",15.76466,-22.379572
"338","2015-09-10","07:05:37",15.76466,-22.379572
"339","2015-09-10","07:05:38",15.76466,-22.379572
"340","2015-09-10","07:05:39",15.76466,-22.379572
"341","2015-09-10","07:05:40",15.76466,-22.379572
"342","2015-09-10","07:05:41",15.764658,-22.37957
"343","2015-09-10","07:05:42",15.764658,-22.37957
"344","2015-09-10","07:05:43",15.764658,-22.37957
"345","2015-09-10","07:05:44",15.764658,-22.37957
"346","2015-09-10","07:05:45",15.764658,-22.37957
"347","2015-09-10","07:05:46",15.764658,-22.37957
"348","2015-09-10","07:05:47",15.764658,-22.37957
"349","2015-09-10","07:05:48",15.764658,-22.37957
"350","2015-09-10","07:05:49",15.764658,-22.37957
"351","2015-09-10","07:05:50",15.764658,-22.37957
"352","2015-09-10","07:05:51",15.764658,-22.37957
"353","2015-09-10","07:05:52",15.764658,-22.37957
"354","2015-09-10","07:05:53",15.764658,-22.37957
"355","2015-09-10","07:05:54",15.764658,-22.37957
"356","2015-09-10","07:05:55",15.764658,-22.37957
"357","2015-09-10","07:05:56",15.764658,-22.37957
"358","2015-09-10","07:05:57",15.764658,-22.37957
"359","2015-09-10","07:05:58",15.76466,-22.379568
"360","2015-09-10","07:05:59",15.76466,-22.379568
"361","2015-09-10","07:06:00",15.76466,-22.379568
"362","2015-09-10","07:06:01",15.76466,-22.379568
"363","2015-09-10","07:06:02",15.76466,-22.379568
"364","2015-09-10","07:06:03",15.76466,-22.379568
"365","2015-09-10","07:06:04",15.764662,-22.379568
"366","2015-09-10","07:06:05",15.764662,-22.379568
"367","2015-09-10","07:06:06",15.764662,-22.379568
"368","2015-09-10","07:06:07",15.764662,-22.379568
"369","2015-09-10","07:06:08",15.764662,-22.379568
"370","2015-09-10","07:06:09",15.764662,-22.379568
"371","2015-09-10","07:06:10",15.764662,-22.379568
"372","2015-09-10","07:06:11",15.764662,-22.379568
"373","2015-09-10","07:06:12",15.764662,-22.379568
"374","2015-09-10","07:06:13",15.764662,-22.379568
"375","2015-09-10","07:06:14",15.764662,-22.379568
"376","2015-09-10","07:06:15",15.764662,-22.379568
"377","2015-09-10","07:06:16",15.764663,-22.379568
"378","2015-09-10","07:06:17",15.764663,-22.379568
"379","2015-09-10","07:06:18",15.764663,-22.379568
"380","2015-09-10","07:06:19",15.764663,-22.379568
"381","2015-09-10","07:06:20",15.764663,-22.379568
"382","2015-09-10","07:06:21",15.764663,-22.379568
"383","2015-09-10","07:06:22",15.764663,-22.379568
"384","2015-09-10","07:06:23",15.764663,-22.379568
"385","2015-09-10","07:06:24",15.764663,-22.379568
"386","2015-09-10","07:06:25",15.764663,-22.37957
"387","2015-09-10","07:06:26",15.764663,-22.379568
"388","2015-09-10","07:06:27",15.764663,-22.379568
"389","2015-09-10","07:06:28",15.764663,-22.379568
"390","2015-09-10","07:06:29",15.764663,-22.379568
"391","2015-09-10","07:06:30",15.764663,-22.379568
"392","2015-09-10","07:06:31",15.764663,-22.379568
"393","2015-09-10","07:06:32",15.764663,-22.379568
"394","2015-09-10","07:06:33",15.764663,-22.379568
"395","2015-09-10","07:06:34",15.764663,-22.379568
"396","2015-09-10","07:06:35",15.764663,-22.379568
"397","2015-09-10","07:06:36",15.764663,-22.379568
"398","2015-09-10","07:06:37",15.764663,-22.379568
"399","2015-09-10","07:06:38",15.764663,-22.379568
"400","2015-09-10","07:06:39",15.764663,-22.379568
"401","2015-09-10","07:06:40",15.764663,-22.379568
"402","2015-09-10","07:06:41",15.764663,-22.379568
"403","2015-09-10","07:06:42",15.764663,-22.379568
"404","2015-09-10","07:06:43",15.764663,-22.379568
"405","2015-09-10","07:06:44",15.764663,-22.379568
"406","2015-09-10","07:06:45",15.764663,-22.379568
"407","2015-09-10","07:06:46",15.764663,-22.379568
"408","2015-09-10","07:06:47",15.764663,-22.379568
"409","2015-09-10","07:06:48",15.764663,-22.379568
"410","2015-09-10","07:06:49",15.764663,-22.379568
"411","2015-09-10","07:06:50",15.764663,-22.379568
"412","2015-09-10","07:06:51",15.764662,-22.37957
"413","2015-09-10","07:06:52",15.764662,-22.37957
"414","2015-09-10","07:06:53",15.764663,-22.37957
"415","2015-09-10","07:06:54",15.764665,-22.379572
"416","2015-09-10","07:06:55",15.764663,-22.379573
"417","2015-09-10","07:06:56",15.764662,-22.379575
"418","2015-09-10","07:06:57",15.764662,-22.379575
"419","2015-09-10","07:06:58",15.764662,-22.379573
"420","2015-09-10","07:06:59",15.764662,-22.379575
"421","2015-09-10","07:07:00",15.764663,-22.379575
"422","2015-09-10","07:07:01",15.764665,-22.379573
"423","2015-09-10","07:07:02",15.764663,-22.379575
"424","2015-09-10","07:07:03",15.764663,-22.379575
"425","2015-09-10","07:07:04",15.764663,-22.379575
"426","2015-09-10","07:07:05",15.764663,-22.379575
"427","2015-09-10","07:07:06",15.764663,-22.379575
"428","2015-09-10","07:07:07",15.764663,-22.379575
"429","2015-09-10","07:07:08",15.764663,-22.379575
"430","2015-09-10","07:07:09",15.764663,-22.379575
"431","2015-09-10","07:07:10",15.764663,-22.379575
"432","2015-09-10","07:07:11",15.764663,-22.379575
"433","2015-09-10","07:07:12",15.764665,-22.379575
"434","2015-09-10","07:07:13",15.764663,-22.379575
"435","2015-09-10","07:07:14",15.764663,-22.379575
"436","2015-09-10","07:07:15",15.764663,-22.379575
"437","2015-09-10","07:07:16",15.764663,-22.379575
"438","2015-09-10","07:07:17",15.764662,-22.379575
"439","2015-09-10","07:07:18",15.764662,-22.379575
"440","2015-09-10","07:07:19",15.764662,-22.379575
"441","2015-09-10","07:07:20",15.764662,-22.379575
"442","2015-09-10","07:07:21",15.764662,-22.379575
"443","2015-09-10","07:07:22",15.764663,-22.379575
"444","2015-09-10","07:07:23",15.764663,-22.379573
"445","2015-09-10","07:07:24",15.764663,-22.379573
"446","2015-09-10","07:07:25",15.764663,-22.379573
"447","2015-09-10","07:07:26",15.764663,-22.379573
"448","2015-09-10","07:07:27",15.764663,-22.379573
"449","2015-09-10","07:07:28",15.764663,-22.379572
"450","2015-09-10","07:07:29",15.764663,-22.379572
"451","2015-09-10","07:07:30",15.764663,-22.37957
"452","2015-09-10","07:07:31",15.764662,-22.37957
"453","2015-09-10","07:07:32",15.764663,-22.37957
"454","2015-09-10","07:07:33",15.764663,-22.379572
"455","2015-09-10","07:07:34",15.764663,-22.37957
"456","2015-09-10","07:07:35",15.764663,-22.37957
"457","2015-09-10","07:07:36",15.764663,-22.37957
"458","2015-09-10","07:07:37",15.764663,-22.37957
"459","2015-09-10","07:07:38",15.764663,-22.37957
"460","2015-09-10","07:07:39",15.764663,-22.37957
"461","2015-09-10","07:07:40",15.764663,-22.37957
"462","2015-09-10","07:07:41",15.764663,-22.37957
"463","2015-09-10","07:07:42",15.764665,-22.37957
"464","2015-09-10","07:07:43",15.764665,-22.37957
"465","2015-09-10","07:07:44",15.764665,-22.379568
"466","2015-09-10","07:07:45",15.764665,-22.379568
"467","2015-09-10","07:07:46",15.764667,-22.379568
"468","2015-09-10","07:07:47",15.764667,-22.379568
"469","2015-09-10","07:07:48",15.764668,-22.379572
"470","2015-09-10","07:07:49",15.764672,-22.379575
"471","2015-09-10","07:07:50",15.764675,-22.37958
"472","2015-09-10","07:07:51",15.764678,-22.379583
"473","2015-09-10","07:07:52",15.764678,-22.379585
"474","2015-09-10","07:07:53",15.764678,-22.379585
"475","2015-09-10","07:07:54",15.764678,-22.379585
"476","2015-09-10","07:07:55",15.76468,-22.379585
"477","2015-09-10","07:07:56",15.76468,-22.379585
"478","2015-09-10","07:07:57",15.76468,-22.379585
"479","2015-09-10","07:07:58",15.76468,-22.379587
"480","2015-09-10","07:07:59",15.764682,-22.379587
"481","2015-09-10","07:08:00",15.764683,-22.379588
"482","2015-09-10","07:08:01",15.764687,-22.37959
"483","2015-09-10","07:08:02",15.764692,-22.379593
"484","2015-09-10","07:08:03",15.764695,-22.379597
"485","2015-09-10","07:08:04",15.764695,-22.3796
"486","2015-09-10","07:08:05",15.764692,-22.379603
"487","2015-09-10","07:08:06",15.764688,-22.379607
"488","2015-09-10","07:08:07",15.764683,-22.379608
"489","2015-09-10","07:08:08",15.764678,-22.379608
"490","2015-09-10","07:08:09",15.764675,-22.379608
"491","2015-09-10","07:08:10",15.764672,-22.379608
"492","2015-09-10","07:08:11",15.764668,-22.37961
"493","2015-09-10","07:08:12",15.764662,-22.379612
"494","2015-09-10","07:08:13",15.764657,-22.379615
"495","2015-09-10","07:08:14",15.764652,-22.379617
"496","2015-09-10","07:08:15",15.764647,-22.37962
"497","2015-09-10","07:08:16",15.76464,-22.379625
"498","2015-09-10","07:08:17",15.764635,-22.379627
"499","2015-09-10","07:08:18",15.764628,-22.37963
"500","2015-09-10","07:08:19",15.76462,-22.379635
"501","2015-09-10","07:08:20",15.764613,-22.37964
"502","2015-09-10","07:08:21",15.764607,-22.379645
"503","2015-09-10","07:08:22",15.7646,-22.37965
"504","2015-09-10","07:08:23",15.764593,-22.379657
"505","2015-09-10","07:08:24",15.764588,-22.379662
"506","2015-09-10","07:08:25",15.764583,-22.379667
"507","2015-09-10","07:08:26",15.76458,-22.379673
"508","2015-09-10","07:08:27",15.764577,-22.379678
"509","2015-09-10","07:08:28",15.764575,-22.379687
"510","2015-09-10","07:08:29",15.764572,-22.379693
"511","2015-09-10","07:08:30",15.764568,-22.379698
"512","2015-09-10","07:08:31",15.764567,-22.379705
"513","2015-09-10","07:08:32",15.764567,-22.37971
"514","2015-09-10","07:08:33",15.764567,-22.379715
"515","2015-09-10","07:08:34",15.764565,-22.379717
"516","2015-09-10","07:08:35",15.764567,-22.379717
"517","2015-09-10","07:08:36",15.764567,-22.379717
