"date","time","lon","lat"
"2015-09-10","07:03:55",15.764677,-22.379585
"2015-09-10","07:03:56",15.764677,-22.379585
"2015-09-10","07:03:57",15.764677,-22.379585
"2015-09-10","07:03:58",15.764677,-22.379585
"2015-09-10","07:03:59",15.764677,-22.379585
"2015-09-10","07:04:00",15.764677,-22.379585
"2015-09-10","07:04:01",15.764677,-22.379585
"2015-09-10","07:04:02",15.764675,-22.37959
"2015-09-10","07:04:03",15.764672,-22.37959
"2015-09-10","07:04:04",15.764672,-22.379588
"2015-09-10","07:04:05",15.764672,-22.379587
"2015-09-10","07:04:06",15.76467,-22.379583
"2015-09-10","07:04:07",15.764667,-22.379587
"2015-09-10","07:04:08",15.764667,-22.379588
"2015-09-10","07:04:09",15.764667,-22.379588
"2015-09-10","07:04:10",15.764668,-22.379588
"2015-09-10","07:04:11",15.76467,-22.37959
"2015-09-10","07:04:12",15.76467,-22.37959
"2015-09-10","07:04:13",15.76467,-22.37959
"2015-09-10","07:04:14",15.76467,-22.379592
"2015-09-10","07:04:15",15.76467,-22.379593
"2015-09-10","07:04:16",15.76467,-22.379593
"2015-09-10","07:04:17",15.764668,-22.379595
"2015-09-10","07:04:18",15.764665,-22.379597
"2015-09-10","07:04:19",15.764663,-22.379595
"2015-09-10","07:04:20",15.764665,-22.379592
"2015-09-10","07:04:21",15.764665,-22.379592
"2015-09-10","07:04:22",15.764663,-22.379593
"2015-09-10","07:04:23",15.764663,-22.379595
"2015-09-10","07:04:24",15.764662,-22.379597
"2015-09-10","07:04:25",15.76466,-22.379597
"2015-09-10","07:04:26",15.764657,-22.379598
"2015-09-10","07:04:27",15.76465,-22.379602
"2015-09-10","07:04:28",15.764648,-22.379605
"2015-09-10","07:04:29",15.76465,-22.379607
"2015-09-10","07:04:30",15.764653,-22.379607
"2015-09-10","07:04:31",15.764653,-22.379607
"2015-09-10","07:04:32",15.764652,-22.379607
"2015-09-10","07:04:33",15.764648,-22.379605
"2015-09-10","07:04:34",15.764647,-22.379607
"2015-09-10","07:04:35",15.764645,-22.379605
"2015-09-10","07:04:36",15.764645,-22.379605
"2015-09-10","07:04:37",15.764645,-22.379608
"2015-09-10","07:04:38",15.764645,-22.37961
"2015-09-10","07:04:39",15.764643,-22.379608
"2015-09-10","07:04:40",15.764643,-22.379608
"2015-09-10","07:04:41",15.764645,-22.379608
"2015-09-10","07:04:42",15.764647,-22.379608
"2015-09-10","07:04:43",15.764648,-22.379607
"2015-09-10","07:04:44",15.76465,-22.379607
"2015-09-10","07:04:45",15.76465,-22.379605
"2015-09-10","07:04:46",15.76465,-22.379605
"2015-09-10","07:04:47",15.76465,-22.379602
"2015-09-10","07:04:48",15.76465,-22.379598
"2015-09-10","07:04:49",15.76465,-22.379597
"2015-09-10","07:04:50",15.76465,-22.379595
"2015-09-10","07:04:51",15.76465,-22.379592
"2015-09-10","07:04:52",15.76465,-22.379592
"2015-09-10","07:04:53",15.764648,-22.379592
"2015-09-10","07:04:54",15.764648,-22.379595
"2015-09-10","07:04:55",15.764645,-22.379595
"2015-09-10","07:04:56",15.764643,-22.379597
"2015-09-10","07:04:57",15.764643,-22.379598
"2015-09-10","07:04:58",15.764643,-22.3796
"2015-09-10","07:04:59",15.764647,-22.3796
"2015-09-10","07:05:00",15.764648,-22.379598
"2015-09-10","07:05:01",15.764648,-22.379595
"2015-09-10","07:05:02",15.764647,-22.379595
"2015-09-10","07:05:03",15.764648,-22.379597
"2015-09-10","07:05:04",15.76465,-22.379598
"2015-09-10","07:05:05",15.764652,-22.379597
"2015-09-10","07:05:06",15.764652,-22.379597
"2015-09-10","07:05:07",15.764653,-22.3796
"2015-09-10","07:05:08",15.764653,-22.379603
"2015-09-10","07:05:09",15.764655,-22.379605
"2015-09-10","07:05:10",15.764655,-22.379607
"2015-09-10","07:05:11",15.764655,-22.379605
"2015-09-10","07:05:12",15.764655,-22.379603
"2015-09-10","07:05:13",15.764655,-22.379603
"2015-09-10","07:05:14",15.764655,-22.3796
"2015-09-10","07:05:15",15.764658,-22.3796
"2015-09-10","07:05:16",15.764658,-22.379602
"2015-09-10","07:05:17",15.76466,-22.3796
"2015-09-10","07:05:18",15.764658,-22.3796
"2015-09-10","07:05:19",15.76466,-22.379598
"2015-09-10","07:05:20",15.764663,-22.379597
"2015-09-10","07:05:21",15.764665,-22.3796
"2015-09-10","07:05:22",15.764667,-22.3796
"2015-09-10","07:05:23",15.764667,-22.3796
"2015-09-10","07:05:24",15.764668,-22.379598
"2015-09-10","07:05:25",15.76467,-22.379597
"2015-09-10","07:05:26",15.764672,-22.379598
"2015-09-10","07:05:27",15.76467,-22.379598
"2015-09-10","07:05:28",15.764677,-22.379597
"2015-09-10","07:05:29",15.76468,-22.379595
"2015-09-10","07:05:30",15.764682,-22.379593
"2015-09-10","07:05:31",15.764683,-22.379593
"2015-09-10","07:05:32",15.764683,-22.379592
"2015-09-10","07:05:33",15.764682,-22.379592
"2015-09-10","07:05:34",15.76468,-22.379593
"2015-09-10","07:05:35",15.764682,-22.379592
"2015-09-10","07:05:36",15.76468,-22.37959
"2015-09-10","07:05:37",15.764678,-22.379592
"2015-09-10","07:05:38",15.764678,-22.379592
"2015-09-10","07:05:39",15.764677,-22.37959
"2015-09-10","07:05:40",15.764675,-22.379592
"2015-09-10","07:05:41",15.764673,-22.379597
"2015-09-10","07:05:42",15.764672,-22.3796
"2015-09-10","07:05:43",15.764672,-22.379605
"2015-09-10","07:05:44",15.76467,-22.37961
"2015-09-10","07:05:45",15.764672,-22.379613
"2015-09-10","07:05:46",15.76467,-22.379615
"2015-09-10","07:05:47",15.76467,-22.379615
"2015-09-10","07:05:48",15.764668,-22.379618
"2015-09-10","07:05:49",15.76467,-22.379618
"2015-09-10","07:05:50",15.764672,-22.379617
"2015-09-10","07:05:51",15.764672,-22.379618
"2015-09-10","07:05:52",15.764668,-22.37962
"2015-09-10","07:05:53",15.764668,-22.37962
"2015-09-10","07:05:54",15.764668,-22.379623
